1652222467,4.67
1652222468,4.09
1652222469,3.88
1652222470,4.32
1652222471,4.03
1652222472,4.28
1652222473,4.44
1652222474,4.35
1652222475,3.81
1652222476,4.51
1652222477,4.89
1652222478,4.39
1652222479,4.36
1652222480,3.89
1652222481,3.86
1652222482,4.31
1652222483,3.94
1652222484,4.79
1652222485,4.44
1652222486,3.90
1652222487,4.50
1652222488,3.89
1652222489,3.92
1652222490,3.83
1652222491,3.94
1652222492,3.91
1652222493,3.89
1652222494,4.08
1652222495,3.92
1652222496,4.23
1652222497,4.16
1652222498,3.99
1652222499,3.92
1652222500,4.01
1652222501,3.87
1652222502,4.27
1652222503,3.89
1652222504,3.91
1652222505,4.26
1652222506,4.40
1652222507,4.53
1652222508,3.92
1652222509,4.79
1652222510,4.28
1652222511,4.40
1652222512,4.62
1652222513,4.88
1652222514,4.42
1652222515,3.90
1652222516,3.95
1652222517,3.94
1652222518,4.15
1652222519,4.88
1652222520,4.37
1652222521,4.39
1652222522,4.69
1652222523,4.37
1652222524,4.50
1652222525,4.64
1652222526,4.49
1652222527,3.94
1652222528,4.33
1652222529,4.79
1652222530,4.05
1652222531,4.14
1652222532,4.41
1652222533,3.93
1652222534,4.27
1652222535,3.95
1652222536,3.91
1652222537,3.91
1652222538,3.93
1652222539,3.95
1652222540,3.84
1652222541,4.44
1652222542,4.08
1652222543,4.43
1652222544,4.22
1652222545,4.46
1652222546,4.51
1652222547,4.20
1652222548,4.36
1652222549,4.53
1652222550,3.92
1652222551,3.90
1652222552,4.29
1652222554,4.21
1652222555,4.66
1652222556,4.68
1652222557,3.91
1652222558,3.96
1652222559,3.91
1652222560,3.95
1652222561,4.69
1652222562,3.88
1652222563,3.99
1652222564,4.04
1652222565,3.87
1652222566,4.53
1652222567,4.27
1652222568,3.86
1652222569,3.96
1652222570,3.96
1652222571,4.26
1652222572,4.60
1652222573,3.93
1652222574,3.93
1652222575,3.97
1652222576,4.15
1652222577,4.07
1652222578,3.89
1652222579,4.26
1652222580,4.18
1652222581,3.95
1652222582,3.95
1652222583,3.91
1652222584,3.87
1652222585,3.93
1652222586,3.95
1652222587,4.23
1652222588,3.91
1652222589,4.10
1652222590,4.53
