1652219596,2.26
1652219597,1.96
1652219598,2.20
1652219599,1.93
1652219600,1.72
1652219601,1.49
1652219602,2.01
1652219603,1.94
1652219604,1.60
1652219605,1.71
1652219606,1.69
1652219607,1.74
1652219608,1.82
1652219609,1.77
1652219610,1.66
1652219611,1.86
1652219612,1.71
1652219613,1.95
1652219614,1.60
1652219615,1.54
1652219616,1.74
1652219617,1.76
1652219618,1.80
1652219619,2.07
1652219620,1.69
1652219621,1.76
1652219622,1.93
1652219623,1.70
1652219624,1.72
1652219625,1.78
1652219626,1.68
1652219627,1.70
1652219628,1.77
1652219629,1.78
1652219630,1.70
1652219631,1.90
1652219632,1.84
1652219633,1.68
1652219634,1.71
1652219635,1.64
1652219636,1.69
1652219637,1.74
1652219638,1.96
1652219639,1.77
1652219640,1.75
1652219641,2.09
1652219642,1.69
1652219643,1.89
1652219644,1.64
1652219645,2.09
1652219646,1.75
1652219647,1.96
1652219648,1.76
1652219649,1.71
1652219650,1.87
1652219651,1.76
1652219652,1.76
1652219653,1.64
1652219654,1.74
1652219655,1.77
1652219656,1.68
1652219657,1.92
1652219658,1.83
1652219659,1.77
1652219660,1.70
1652219661,1.67
1652219662,1.67
1652219663,1.75
1652219664,1.68
1652219665,1.94
1652219666,1.74
1652219667,1.90
1652219668,1.60
1652219669,2.01
1652219670,2.17
1652219671,1.73
1652219672,1.61
1652219673,1.76
1652219674,1.74
1652219675,1.71
1652219676,1.68
1652219677,1.79
1652219678,1.93
1652219679,1.65
1652219680,1.76
1652219681,1.94
1652219682,1.87
1652219683,1.90
1652219684,1.76
1652219685,1.75
1652219686,1.70
1652219687,1.71
1652219688,1.76
1652219689,1.74
1652219690,2.04
1652219691,1.73
1652219693,2.23
1652219694,1.70
1652219695,1.90
1652219696,1.72
1652219697,1.60
1652219698,1.75
1652219699,1.71
1652219700,1.76
1652219701,1.89
1652219702,1.98
1652219703,1.72
1652219704,1.85
1652219705,1.70
1652219706,1.67
1652219707,1.70
1652219708,1.70
1652219709,1.58
1652219710,1.74
1652219711,1.74
1652219712,1.66
1652219713,1.69
1652219714,2.30
1652219715,1.95
1652219716,1.68
1652219717,1.69
1652219718,2.23
1652219719,1.69
1652219720,2.05
1652219721,1.70
1652219722,1.70
1652219723,1.74
1652219724,1.71
1652219725,1.69
1652219726,1.81
1652219727,1.86
1652219728,1.70
1652219729,1.94
1652219730,1.75
1652219731,1.54
1652219732,1.72
1652219733,1.76
1652219734,1.80
1652219735,1.81
1652219736,1.83
1652219737,1.84
1652219738,1.74
1652219739,1.69
1652219740,1.69
1652219741,2.01
1652219742,1.74
1652219743,2.05
1652219744,1.72
1652219745,1.76
1652219746,2.24
1652219747,1.80
1652219748,1.88
1652219749,1.76
1652219750,1.75
1652219751,2.11
1652219752,1.52
1652219753,2.04
1652219754,2.11
1652219755,1.65
1652219756,1.73
1652219757,1.75
1652219758,2.03
1652219759,1.66
1652219760,1.74
1652219761,1.82
1652219762,1.64
1652219763,1.90
1652219764,1.75
1652219765,1.81
1652219766,1.87
1652219767,1.70
1652219768,1.72
1652219769,1.95
1652219770,1.57
1652219771,1.75
1652219772,1.80
1652219773,1.68
1652219774,1.76
1652219775,1.93
1652219776,1.76
1652219777,1.61
1652219778,1.72
1652219779,1.76
1652219780,1.66
1652219781,1.66
1652219782,1.75
1652219783,1.94
1652219784,2.01
1652219785,1.70
1652219786,2.17
1652219787,1.73
1652219788,1.87
1652219789,1.73
1652219790,1.70
1652219791,1.71
1652219792,1.73
1652219793,1.76
1652219794,1.80
1652219795,1.70
1652219796,1.90
1652219797,1.87
1652219798,1.67
1652219799,1.60
1652219800,1.76
1652219801,2.27
1652219802,1.71
1652219803,1.69
1652219804,1.72
1652219805,2.28
1652219806,1.72
1652219807,2.18
1652219808,1.81
1652219809,1.68
1652219810,1.65
1652219811,1.70
1652219812,1.68
1652219813,1.71
1652219814,1.67
1652219815,1.71
1652219816,1.70
1652219817,1.74
1652219818,1.69
1652219819,1.87
1652219820,1.93
1652219821,1.69
1652219822,1.85
1652219823,1.96
1652219824,1.70
1652219825,1.67
1652219826,1.72
1652219827,1.71
1652219828,1.56
1652219829,1.84
1652219830,1.82
1652219831,1.54
1652219832,1.67
1652219833,2.13
1652219834,1.68
1652219835,2.00
1652219836,1.69
1652219837,1.72
1652219838,1.88
1652219839,1.65
1652219840,1.68
1652219841,1.69
1652219842,2.11
1652219843,1.69
1652219844,2.07
1652219845,1.63
1652219846,1.52
1652219847,1.84
1652219848,1.76
1652219849,1.72
1652219850,1.64
1652219851,2.04
1652219852,1.79
1652219853,1.91
1652219854,1.70
1652219855,1.68
1652219856,1.91
1652219857,1.45
1652219858,1.76
1652219859,1.72
1652219860,1.69
1652219861,1.68
1652219862,2.03
1652219863,1.95
1652219864,1.70
1652219865,2.07
1652219866,1.73
1652219867,1.78
1652219868,1.67
1652219869,1.67
1652219870,1.60
1652219871,1.74
1652219872,1.71
1652219873,2.09
1652219874,2.00
1652219875,1.89
1652219876,1.83
1652219877,1.73
1652219878,1.77
1652219879,1.69
1652219880,1.71
1652219881,2.10
1652219882,1.74
1652219883,1.74
1652219884,1.70
1652219885,1.56
1652219886,1.59
1652219887,2.07
1652219888,1.82
1652219889,1.75
1652219890,1.71
1652219891,1.72
1652219892,1.74
1652219893,1.67
1652219894,1.73
1652219895,1.84
1652219896,1.75
1652219897,1.65
1652219898,2.11
1652219899,1.89
1652219900,1.72
1652219901,2.10
1652219902,1.86
1652219903,1.90
1652219904,1.81
1652219905,1.73
1652219906,1.69
1652219907,1.68
1652219908,1.72
1652219909,1.66
1652219910,1.68
1652219911,1.83
1652219912,2.20
1652219913,1.68
1652219914,1.70
1652219915,1.68
1652219916,2.17
1652219917,1.68
1652219918,2.13
1652219919,1.75
1652219920,1.67
1652219921,2.21
1652219922,1.91
1652219923,1.75
1652219924,1.70
1652219925,1.70
1652219926,1.73
1652219927,1.78
1652219928,1.63
1652219929,1.71
1652219930,1.74
1652219931,1.72
1652219932,1.67
1652219933,1.74
1652219934,1.79
1652219935,1.68
1652219936,1.72
1652219937,1.77
1652219938,1.70
1652219939,1.70
1652219940,1.75
1652219941,1.78
1652219942,2.14
1652219943,1.71
1652219944,1.75
1652219945,2.16
1652219946,1.48
1652219947,2.23
1652219948,1.93
1652219949,1.65
1652219950,1.50
1652219951,1.71
1652219952,1.76
1652219953,2.00
1652219954,1.71
1652219955,1.73
1652219956,2.04
1652219957,1.75
1652219958,1.99
1652219959,1.83
1652219960,1.91
1652219961,1.70
1652219962,2.03
1652219963,1.71
1652219964,1.73
1652219965,1.95
1652219966,1.71
1652219967,1.66
1652219968,1.64
1652219969,1.69
1652219970,1.68
1652219971,1.63
1652219972,1.58
1652219973,1.72
1652219974,1.66
1652219975,1.69
1652219976,1.69
1652219977,1.77
1652219978,1.62
1652219979,1.65
1652219980,1.71
1652219981,1.75
1652219982,2.15
1652219983,1.76
1652219984,1.86
1652219985,1.74
1652219986,1.69
1652219987,1.71
1652219988,1.75
1652219989,1.72
1652219990,1.64
1652219991,2.34
1652219992,1.99
1652219993,1.73
1652219994,1.68
1652219995,2.05
1652219996,1.99
1652219997,1.77
1652219998,1.69
1652219999,1.97
1652220000,1.68
1652220001,1.69
1652220002,1.71
1652220003,1.72
1652220004,1.88
1652220005,1.71
1652220006,1.67
1652220007,2.10
1652220008,1.85
1652220009,1.71
1652220010,1.96
1652220011,1.72
1652220012,1.75
