1652226014,132.53
1652226015,133.51
1652226016,133.77
1652226017,134.46
1652226018,134.09
1652226020,136.01
1652226021,131.40
1652226022,132.18
1652226023,134.69
1652226024,133.97
1652226025,131.11
1652226026,134.84
1652226028,131.35
1652226029,133.34
1652226030,133.74
1652226031,131.11
1652226032,132.84
1652226033,136.72
1652226034,131.50
1652226035,133.61
1652226037,131.43
1652226038,133.51
1652226039,132.09
1652226040,133.67
1652226041,134.50
1652226042,135.63
1652226043,134.31
1652226045,133.97
1652226046,136.80
1652226047,131.71
1652226048,135.92
1652226049,134.36
1652226050,132.40
1652226051,134.67
1652226052,134.56
1652226054,136.18
1652226055,133.94
1652226056,134.01
1652226057,134.35
1652226058,136.24
1652226059,134.86
1652226060,131.66
1652226062,135.46
1652226063,133.64
1652226064,134.42
1652226065,131.36
1652226066,133.75
1652226067,136.47
1652226068,134.46
1652226070,131.36
1652226071,133.63
1652226072,133.92
1652226073,135.70
1652226074,131.88
1652226075,133.49
1652226076,133.40
1652226077,133.65
1652226079,134.14
1652226080,133.40
1652226081,135.22
1652226082,131.81
1652226083,133.40
1652226084,135.73
1652226085,131.32
1652226087,131.56
1652226088,133.75
1652226089,133.57
1652226090,133.53
1652226091,131.73
1652226092,132.01
1652226093,133.94
1652226094,136.20
1652226096,134.77
1652226097,133.50
1652226098,133.64
1652226099,133.47
1652226100,135.92
1652226101,133.49
1652226102,131.77
1652226104,133.96
1652226105,131.34
1652226106,136.68
1652226107,136.35
1652226108,133.58
1652226109,131.39
1652226110,134.41
1652226112,131.85
1652226113,133.98
1652226114,137.23
1652226115,133.70
1652226116,131.24
1652226117,132.59
1652226118,133.82
1652226119,134.58
1652226121,133.84
1652226122,136.08
1652226123,136.68
1652226124,131.30
1652226125,131.75
1652226126,133.78
1652226127,131.24
1652226129,133.79
1652226130,131.54
1652226131,134.82
1652226132,131.43
1652226133,132.35
1652226134,135.70
1652226135,133.84
1652226136,136.17
1652226138,134.51
1652226139,134.00
1652226140,136.79
1652226141,134.40
1652226142,133.76
1652226143,133.51
1652226144,131.65
1652226146,134.49
1652226147,134.28
1652226148,134.80
1652226149,132.68
1652226150,133.00
1652226151,131.49
1652226152,136.33
1652226154,134.06
1652226155,131.48
1652226156,135.88
1652226157,132.26
1652226158,132.29
1652226159,135.96
1652226160,131.67
1652226161,135.81
1652226163,131.71
1652226164,132.23
1652226165,133.80
1652226166,133.76
1652226167,131.55
1652226168,133.72
1652226169,133.43
1652226171,131.41
1652226172,133.38
1652226173,133.63
1652226174,133.59
1652226175,134.03
1652226176,131.38
1652226177,132.23
1652226178,136.49
1652226180,136.83
1652226181,133.53
1652226182,135.77
1652226183,131.46
1652226184,132.29
1652226185,133.26
1652226186,135.96
1652226188,135.50
1652226189,131.72
1652226190,133.81
1652226191,133.85
1652226192,136.02
1652226193,133.76
1652226194,134.78
1652226195,133.53
1652226197,133.69
1652226198,132.20
1652226199,131.67
1652226200,131.27
1652226201,135.74
1652226202,133.82
1652226203,134.37
1652226205,134.47
1652226206,135.65
1652226207,133.74
1652226208,132.95
1652226209,131.13
1652226210,134.47
1652226211,131.38
1652226213,133.42
1652226214,136.58
1652226215,132.31
1652226216,133.50
1652226217,133.51
1652226218,131.12
1652226219,132.07
1652226220,131.02
1652226222,131.35
1652226223,136.71
1652226224,131.43
1652226225,133.71
1652226226,133.55
1652226227,133.38
1652226228,136.15
1652226230,135.99
1652226231,131.86
1652226232,133.88
1652226233,131.39
1652226234,135.82
1652226235,131.73
1652226236,132.65
1652226237,134.09
1652226239,131.42
1652226240,132.32
1652226241,133.29
1652226242,134.73
1652226243,134.76
1652226244,131.74
1652226245,133.81
1652226247,134.54
1652226248,132.00
1652226249,133.62
1652226250,135.66
1652226251,131.26
1652226252,133.83
1652226253,136.00
1652226254,135.88
1652226256,135.88
1652226257,131.83
1652226258,131.77
1652226259,131.74
1652226260,133.72
1652226261,134.46
1652226262,132.34
1652226264,133.96
1652226265,132.40
1652226266,133.52
1652226267,134.79
1652226268,131.35
1652226269,136.01
1652226270,133.59
1652226272,131.73
1652226273,135.79
1652226274,134.44
1652226275,137.59
1652226276,137.15
1652226277,131.97
1652226278,133.55
1652226279,133.53
1652226281,132.33
1652226282,133.74
1652226283,131.19
1652226284,133.36
1652226285,135.81
1652226286,131.49
1652226287,132.83
1652226289,134.48
1652226290,134.77
1652226291,131.60
1652226292,131.30
1652226293,135.96
1652226294,132.70
1652226295,135.76
1652226296,131.26
1652226298,133.41
1652226299,133.56
1652226300,134.29
1652226301,133.60
1652226302,135.04
1652226303,134.89
1652226304,135.78
1652226306,137.11
1652226307,135.91
1652226308,135.57
1652226309,132.25
1652226310,136.09
